Action,Tier,Reason,Survivor Company,Survivor City,Survivor Phone,Survivor Stage,Survivor Status,Survivor Activities,Survivor Symphony ID,Survivor DB ID,Loser Company,Loser City,Loser Phone,Loser Stage,Loser Status,Loser Activities,Loser Symphony ID,Loser DB ID
merge,AUTO,same phone + similar name,The Social Distance Bar & Grill,Satellite Beach,321-600-4224,new_lead,prospect,0,950b7396-ea7d-95ec-1972-656294da9658,e0c2b652-da33-4dc0-890b-f5fc7ad40db0,Social Distance,Satellite Beach,3216004224,new_lead,prospect,0,3b9fe824-e5bb-a6c3-86bd-698e6483945d,d07d0a1a-2803-468c-a2ed-f107b24076fe
merge,AUTO,same phone + same contact,Mel's Tiki Cafe,Indialantic,321-610-7370,new_lead,customer,0,,a3952d27-c660-4cb9-9947-16dcb990c23b,Tiki Cafe Poke Bowls Breakfast,Indialantic,321-610-7370,new_lead,prospect,0,5d94aa7e-13be-bddb-954b-64497628b7dd,8798ba38-d076-440b-97b6-5f034d1bcc8b
merge,AUTO,same phone + similar name,Tj's For Breakfast,Rockledge,321-631-9806,new_lead,prospect,0,94abfd0f-19fb-3019-0305-52d42b77ac86,14651c45-157d-4b44-853c-6efd492f4202,Tj's For Breakfast Lunch,Rockledge,3216319806,new_lead,prospect,0,9cb2c805-510a-688d-85ab-698e646fe0e3,6cfdcf65-a35c-456e-89c4-66a3e4268201
merge,AUTO,same phone + same contact,Black Tulip,Cocoa,321-631-1133,new_lead,prospect,0,16653280-ad9f-07a4-51c7-52d41f1c8e45,f569300a-fb71-48cb-a31b-fb99bc07ca11,Tulip Restaurant & Lounge,Cocoa,3216311133,new_lead,prospect,0,e89033ee-6b90-ab64-51fa-698e6498b3d1,12e8181a-fe3c-4093-a936-a079d5b5d4b7
merge,AUTO,same phone + similar name,Toyo Sushi & Asian Grill,Melbourne,321-254-8838,new_lead,prospect,0,cc5eed3e-db4d-f01b-d6ba-52d42bcda722,9ff7f5fb-8de5-4177-b16f-777b614b05c1,Toyo Sushi & Asian Cuisine,Melbourne,3212548838,new_lead,prospect,0,e8dc29c2-0c9c-322f-23da-698e64d7cfa3,138fa0ee-8530-4c32-829b-8fbf9ff39ec4
merge,AUTO,same phone + same contact,Smokey Bones BBQ & Grill,Melbourne,321-951-9777,new_lead,prospect,1,7e700e23-f71e-c0e3-9da8-52d42a5f1880,726800bd-9803-4d1c-a182-d799529865d0,Smokey Bones Bar & Fire Grill,Melbourne,321-951-9777,new_lead,prospect,0,d138787f-1b8a-ddc3-91e0-5c61275e16c0,88b8afaf-f757-48aa-88ec-57bcc1f4168e
merge,AUTO,same phone + similar name,Pig & Whistle English Pub,Cocoa Beach,321-799-0724,new_lead,prospect,0,47510e41-153a-733d-adb7-52d4180748ab,3067d6e3-bd43-44ed-af1a-6bafb2cd43f1,Pig & Whistle,Cocoa Beach,3217990724,new_lead,prospect,0,26694c47-55eb-239c-ef87-698e64af0af5,39dee714-5a70-465c-9329-075bee5cfbdd
merge,AUTO,same phone + same contact,Niki's Family Restaurant,Melbourne,321-255-0817,new_lead,prospect,0,8fbc3233-2879-243e-eb38-52d4284934ea,51ff49b5-ebc6-4f27-b551-b393b71cd1d5,Niki's Restaura NT,Melbourne,3212550817,new_lead,prospect,0,465dafa0-3a5e-3d8f-9090-698e63ea24c2,cc8a4d2d-62e2-4e6a-9ad5-e8bfc7b7661d
merge,AUTO,same phone + similar name,Mimmo’s Pizza Ristorante,West Melbourne,321-341-5200,new_lead,prospect,0,ca712126-700f-07fc-7e59-656f4f8adb40,e515fe7c-e6bf-4b1d-9809-7397e29cd06d,Mimmo's Pizza Inc,Melbourne,3213415200,new_lead,prospect,0,53d2b531-e51f-3d72-f015-698e63517550,e5c4e914-c02b-4758-a3e5-aeafe68b85b5
merge,AUTO,same phone + similar name,Meg O'Malley's Restaurant,Melbourne,321-952-5510,new_lead,prospect,0,df60b886-e66c-996a-d23f-52d42725f75e,bc0b89a5-e494-41eb-a5cd-5aec38265fc8,Meg O'Malley's Rstrnt-Irish Pb,Melbourne,3219525510,new_lead,prospect,0,599150b7-fe93-9a51-3c7a-698e633040c5,1a6c7574-f384-4cfd-9e33-9a127cb97212
merge,AUTO,same phone + similar name,Peace In The Garden,Rockledge,321-636-3233,new_lead,prospect,0,6b5c34fa-bbf7-7034-2ab3-52d4290604c7,e12d3d3c-e259-4241-b26c-686f9feadfa4,Peace In The Garden Cafe,Rockledge,3216363233,new_lead,prospect,0,a4bae08f-9a1a-1aa4-5c14-698e6357498b,bcf1621c-7595-44ed-b544-5072a504d965
merge,AUTO,same phone + similar name,Oh Biscuit,Melbourne,321-242-2777,new_lead,prospect,0,7e148245-07f3-3779-c7b5-64497661ee08,2272d745-aeed-4929-b4fb-bb03f1541b96,Oh Biscuit & More,Melbourne,3212422777,new_lead,prospect,0,a79168a0-bab3-2979-8be7-698e63c6e642,d72e49ee-d1d5-4b9f-893b-3c0de15a15b9
merge,AUTO,same phone + similar name,Pho Viet Noodle House,Melbourne,321-837-3737,new_lead,prospect,0,ff9f05df-dd71-1385-097e-56571e4da373,56ff9650-8047-4251-a353-ca76de2790a8,Pho Viet Noodle,Melbourne,3218373737,new_lead,prospect,0,ac49511f-cc6c-1c00-7306-698e6319b1a6,433543b5-1ebf-45fd-afea-4ac483bbfab7
merge,AUTO,same phone + similar name,Niki’s Rainbow Restaurant & Bar Event Room,Satellite Beach,321-773-8696,new_lead,prospect,0,6a2e657c-9401-3dec-7dfa-6562a5aa24d8,2066f078-be5a-4b2f-a71b-82599d3f94ae,Niki's Rainbow Rstrnt & Bar,Satellite Beach,3217738696,new_lead,prospect,0,d88f244d-7c41-0973-fdef-698e63a39503,939ff585-27dc-412e-8a74-5085b3ce922b
merge,AUTO,same phone + similar name,Niki's Rainbow Restaurant,Satellite Beach,321-773-8696,new_lead,prospect,0,84d5044f-5900-4182-9239-52d428975d75,9a45c5f9-3a59-4b5c-92d3-6100ede72fde,Niki's Rainbow Rstrnt & Bar,Satellite Beach,3217738696,new_lead,prospect,0,d88f244d-7c41-0973-fdef-698e63a39503,939ff585-27dc-412e-8a74-5085b3ce922b
merge,AUTO,same phone + similar name,Niki's Rainbow Restaurant,Satellite Beach,321-773-8696,new_lead,prospect,0,84d5044f-5900-4182-9239-52d428975d75,9a45c5f9-3a59-4b5c-92d3-6100ede72fde,Niki’s Rainbow Restaurant & Bar Event Room,Satellite Beach,321-773-8696,new_lead,prospect,0,6a2e657c-9401-3dec-7dfa-6562a5aa24d8,2066f078-be5a-4b2f-a71b-82599d3f94ae
merge,AUTO,same phone + same contact,Murdock's Southern Bistro,Cocoa,321-633-0600,new_lead,prospect,0,58d52c36-09f3-73cc-b732-52d428b7d0dc,252d77b6-14bf-4d20-aa8c-251f0f3af615,Murdocks Bistro,Cocoa,3216330600,new_lead,prospect,0,efc4b2b6-d59c-9c0e-ccc3-698e63b0ceed,2ffef21c-acd0-485f-9595-9cab408e95ea
merge,AUTO,same phone + similar name,Happy Healthy Human,Indian Hrbr Bch,321-779-0077,new_lead,prospect,0,2adfd8a3-8edc-11e5-eaf3-52d4242f3c2f,e2f4cfdf-cad5-4c22-93ad-f6ce25e0020d,Happy Healthy Human Cafe,Indian Hrbr Bch,3217790077,new_lead,prospect,0,1c28f9cc-31b4-5441-baa8-698e630ca01b,7dc69c1e-10a6-4e69-981a-db927ce08df5
merge,AUTO,same phone + same contact,Branos Italian Grill,Cocoa Beach,321-783-6031,new_lead,prospect,0,5d2da15d-e794-b624-6282-52d41f20a453,48cbd973-c00a-4279-9419-fc913c6acd1e,Italian Grill Brano's,Cocoa Beach,3217836031,new_lead,prospect,0,228bb4a9-59d0-161f-6809-698e63ca8377,6d495852-b12f-47ee-ac67-f3b60ae6fbaf
merge,AUTO,same phone + similar name,Great Wall Restaurant,Palm Bay,321-722-3113,new_lead,prospect,0,8fc6b910-c056-73e3-4f6a-52d424a3598c,d12d2db1-d003-4ad5-8b2d-9513ded6ce71,Great Wall,Palm Bay,3217223113,new_lead,prospect,0,29fc9f2d-3fb4-5db4-626e-698e63504ff8,3dbbf1a2-48ae-4fa3-a0fe-eca5f2f6ac06
merge,AUTO,same phone + similar name,Gator's Dockside,DeLand,386-738-1996,new_lead,prospect,0,cce16a38-2ff3-36ce-b70e-614fac6cc7fe,07e4879c-ceae-4f49-95c1-c7a104468f1a,Gator's Dockside Of De Land,Deland,386-738-1996,new_lead,prospect,0,3ca2e658-5ba4-3bb1-c624-520bc29e7121,b27329d5-a834-4adb-8af8-1916bded296d
merge,AUTO,same phone + same contact,Cuban Sandwich,Melbourne,321-768-7889,new_lead,prospect,0,890a781b-ab6f-5d32-c46b-52d422f5f767,bc0bfc98-7d1a-42f4-8fb0-6cb48add574d,LA Cubanita Sandwich,Melbourne,3217687889,new_lead,prospect,0,390d9b45-943b-74a6-ae24-698e6332bf8b,06518d97-42c7-4f07-9752-d190b7561a55
merge,AUTO,same phone + similar name,Makoto's Seafood & Steakhouse,Melbourne,321-724-8751,new_lead,prospect,0,c5555781-f219-3745-e6d2-52d426760dd1,e06138fa-a94b-4a35-8c48-ae655440633d,Makotos,Melbourne,3217248751,new_lead,prospect,0,4f1d4e7f-da1d-ada8-67df-698e635eb9a1,1c7836c7-6a45-4f41-a049-891e903d82fa
merge,AUTO,same phone + similar name,Hong Kong Restaurant,Palm Bay,321-837-1333,new_lead,prospect,0,38d83473-5f42-67e2-901d-52d424b7055d,02449bce-bf08-4de5-bfae-a085f0a9c805,Hong Kong-Palm Bay,Palm Bay,3218371333,new_lead,prospect,0,527bd0d7-b933-29c5-2b33-698e636b67b4,0ca11f67-f600-4771-b219-cf68c852ab76
merge,AUTO,same phone + similar name,Gyros & Mores Greek Restaurant,Melbourne,321-952-9990,new_lead,prospect,0,b9c75b73-50b6-e099-22eb-52d424ec1a34,92d7ea48-e65d-42cf-a955-edb6c79d8ef2,Gyros & Mores Greek Rstrnt II,Melbourne,3219529990,new_lead,prospect,0,743a7af6-f204-0155-bf9d-698e6382e01d,f1486b4c-e947-4d45-993e-ae3f49784aea
merge,AUTO,same phone + similar name,Long Doggers,Indialantic,321-725-1115,new_lead,prospect,0,745fe2a3-2658-c353-bde0-52d426c49d59,8aba5ebb-dc61-41a3-ac90-8416eeb27200,Long Doggers-Indialantic,Indialantic,3217251115,new_lead,prospect,0,92bb1f03-2c07-33f9-7933-698e6310b39f,b00426c9-008a-4f70-9305-f8cb16b571a4
merge,AUTO,same phone + similar name,Kelly’s Burgers & Beer,Melbourne,321-610-4580,new_lead,prospect,0,8d96d03c-1394-68c2-cddf-6449764fb83a,bbb470e1-7065-433b-8c25-be2ba467b464,Kellys,Melbourne,3216104580,new_lead,prospect,0,997b799c-7759-00d8-2b60-698e6308b79b,958dbe6d-0417-4bde-a68f-87296b873862
merge,AUTO,same phone + similar name,Gregory's Steak & Seafood,Cocoa Beach,321-799-2557,new_lead,prospect,0,dd2fd2b0-14cc-ba77-3bc0-52d42428ec2b,377c2e3f-73e0-4e33-87b6-de4be9376d00,Gregory's Steak-Seafood Grille,Cocoa Beach,3217992557,new_lead,prospect,0,cc943cdc-35fe-adf5-7b7c-698e636aa345,1c61583c-0d80-48c3-b141-226ff4043051
merge,AUTO,same phone + same contact,B J B K Restaurant Corp,Cocoa Beach,321-799-2557,new_lead,prospect,0,5fdb0817-5457-b4e7-13ad-5555c76a5f5e,7b44f7a0-a1de-4df9-952a-e011d6c1c215,Gregory's Steak-Seafood Grille,Cocoa Beach,3217992557,new_lead,prospect,0,cc943cdc-35fe-adf5-7b7c-698e636aa345,1c61583c-0d80-48c3-b141-226ff4043051
merge,AUTO,same phone + same contact,Gregory's Steak & Seafood,Cocoa Beach,321-799-2557,new_lead,prospect,0,dd2fd2b0-14cc-ba77-3bc0-52d42428ec2b,377c2e3f-73e0-4e33-87b6-de4be9376d00,B J B K Restaurant Corp,Cocoa Beach,321-799-2557,new_lead,prospect,0,5fdb0817-5457-b4e7-13ad-5555c76a5f5e,7b44f7a0-a1de-4df9-952a-e011d6c1c215
merge,AUTO,same phone + same contact,Grills River Side,Melbourne,321-242-8999,new_lead,prospect,0,319cdb57-731d-72f6-83e5-52d424c513e2,ce8c7350-7a38-46b7-825e-1bca2ab62746,Grills Riverside Seafood Deck,Melbourne,3212428999,new_lead,prospect,0,e8ef09ec-c9c2-7316-4419-698e6318f617,05a864a9-aa4d-40ac-b16a-dc0f88b8fbd2
merge,AUTO,same phone + similar name,Jade Palace Chinese Restaurant,Indian Hrbr Bch,321-777-7878,new_lead,prospect,0,10f90853-906c-dda8-840e-52d425b2b7e4,a7e94058-7ed6-4123-b528-5c904d29ead8,Jade Palace,Indian Hrbr Bch,3217777878,new_lead,prospect,0,f3cd4213-5bd6-a43b-d657-698e636711c8,02119e0c-6f70-46f9-850e-637d2a94b812
merge,AUTO,same phone + similar name,Ichabod's Bar & Grille,Indialantic,321-777-0214,new_lead,prospect,0,ed8fa286-d4d7-d6ee-a30e-52d418d52fb3,68689eb7-5b58-4b7a-affb-d902db625289,Ichabod's Bar and grill,Indialantic,321-777-0214,new_lead,prospect,0,8f8630b7-70d1-ad29-1ea9-56781af8e870,24cb3611-5580-402a-ba0e-0dde7d6c9c45
merge,AUTO,same phone + similar name,Ichabod's Bar & Grille,Indialantic,321-777-0214,new_lead,prospect,0,ed8fa286-d4d7-d6ee-a30e-52d418d52fb3,68689eb7-5b58-4b7a-affb-d902db625289,Ichabod's Indialantic,Indialantic,321-777-0214,new_lead,prospect,0,c76f334f-61aa-5b00-c2af-561415a7260f,9c1ea2e7-0ec0-49dc-bed0-d4c76ba7d0e5
merge,AUTO,same phone + similar name,Peach Valley Cafe,Ormond Beach,386-615-0096,new_lead,prospect,0,ba68918c-de55-a63e-3a45-520bb7ae537f,959570db-7dff-44a1-a46c-4365017271df,Peach Valley,Ormond Beach,386-615-0096,new_lead,prospect,0,19ea0baa-d435-2498-bc0a-5834a002c6e9,d3089303-7137-4cd1-96ca-9b7c4dda1fa9
merge,AUTO,same phone + same contact,Ethel & Fred's Family Rstrnt,West Melbourne,321-725-6855,new_lead,prospect,0,b9efd842-7603-65b7-165f-52d422f95fe3,d0e6b1bc-a92d-4960-84ed-7a86ef9a8607,Ethel & Fred's Entree Rstrnt,West Melbourne,3217256855,new_lead,prospect,0,28887f97-9e9f-1eee-dcf4-698e6311adbf,eb38a439-4f4d-4a49-a7e2-067d512c21e7
merge,AUTO,same phone + similar name,El Indio Restaurant,Melbourne,321-728-7200,new_lead,prospect,0,6f839f92-9b77-b643-11cc-52d422cc6538,8becb0ed-6e8c-434b-a2a1-14f49c4ddfaa,El Indio Mexican Restaurant,Melbourne,3217287200,new_lead,prospect,0,30b6fa0f-80c0-bba6-22ec-698e6314fe9e,802eabb5-6477-40bc-ba95-3c14383ee256
merge,AUTO,same phone + similar name,Da KINE Diego's Insane Burrito,Satellite Beach,321-779-8226,new_lead,prospect,0,874eb7e3-9ea7-e753-24d9-52d4222119c6,12e55bc0-1691-42f7-bed9-43ae10758275,Da Kine Diego's,Satellite Beach,321-779-8226,new_lead,prospect,0,2625781c-131c-152e-02e5-55f9a44a31b6,00d80c7a-bd33-46f5-a57f-187e3947b8ba
merge,AUTO,same phone + similar name,Jersey Brothers Diner,Palm Bay,321-676-1200,closed_won,customer,0,8440b197-91ac-11e2-bc57-66ce61efd33d,6bdf0be3-f01a-4866-b792-4b5bd9620efc,jersey brother diner,palm bay,321-676-1200,new_lead,prospect,0,b4e9ae8f-c9c3-a415-9242-647627c7b4d8,155ddd0f-e74f-4574-9a1a-46a9c1de3d7f
merge,AUTO,same phone + similar name,Charlie & Jake's Barbecue,Indian Hrbr Bch,321-777-7675,new_lead,prospect,0,a5e6b9a6-c2e0-9ca8-d501-52d420ae4017,870cae66-35ff-45cd-9262-b0734b4bb2bd,Charlie & Jake's Barbecue Restaurant,Indian Harbour Beach,321-777-7675,new_lead,prospect,0,eaeb3230-94f2-d5df-353e-549987b1ea18,7b724d50-56e7-4f5a-a66b-c3b8c8e51051
merge,AUTO,same phone + same contact,Charlie & Jake's Brewery,Melbourne,321-752-7675,new_lead,prospect,0,7ac753d3-7893-94be-80bc-52d420339d95,ced767cb-902c-4376-9c5a-b464f6f300ff,Charlie-Jake's Brewery-Grill,Melbourne,3217527675,new_lead,prospect,0,8c1392a0-b646-24c4-60bc-698e631465fc,727921da-6956-435c-b10c-309a51ab1928
merge,AUTO,same phone + similar name,El Tucan Restaurant,Merritt Island,321-453-7501,new_lead,prospect,0,4130a252-6975-3155-dfdb-52d422f6c70b,77a66034-f77a-4f88-a06e-bce88b9e5b37,El Tucan,Merritt Island,3214537501,new_lead,prospect,0,bb18744d-666a-8ac4-ad07-698e63475704,d744f539-c6ca-4e97-897c-ff100751a701
merge,AUTO,same phone + similar name,Hemingway's Tavern,Melbourne,321-802-9648,new_lead,prospect,0,92c5011e-ae7d-7c5f-447d-6449760d221e,3076fa17-aac3-4671-8fed-478ede039a0b,Cafecito At Hemingway's Tavern,Melbourne,3218029648,new_lead,prospect,0,cc5558fb-4ca9-4668-459a-698e6339ee23,e4c18493-f7c7-4a69-a15b-388315ba6aae
merge,AUTO,same phone + similar name,El Chico Cafe,Melbourne,321-722-4622,new_lead,prospect,0,abd3efda-8f2c-bbb1-4b9f-52d422d8ac25,a78d18e6-d53e-49ba-9cc1-47f19b4089f9,El Chico,Melbourne,3217224622,new_lead,prospect,0,ce848f6e-6c69-0d26-1518-698e631951b1,36700843-89bb-43f8-9839-2ac31ea498d0
merge,AUTO,same phone + same contact,Djon's,Melbourne Beach,321-722-2737,new_lead,prospect,0,474c7d71-93b0-2ce6-7c93-52d422b5898b,76bbc9a5-3a91-445c-91fc-ed7f3a78679c,Djon's Steak & Lobster House,Melbourne Beach,3217222737,new_lead,prospect,0,ee312831-24fd-4629-40d2-698e63ff29e6,b0ebca09-d3f4-423a-bd2d-576309423b1a
merge,AUTO,same phone + same contact,The Irish Pub & Eatery,Titusville,321-264-0311,new_lead,prospect,0,3d720b7f-fa19-a282-bf4d-54c117710852,cd1c0717-9926-4b6a-b9da-e2c781a64913,Irish Pub & Fish & Chips Inc,Titusville,321-264-0311,new_lead,prospect,0,43235fa3-5253-7b76-421d-52d417176810,9664757d-a277-4b7b-8897-989116135f27
merge,AUTO,same phone + similar name,Bubbakoo's,Palm Bay,321-622-6950,new_lead,prospect,0,bf31d755-0f88-c58b-f8b3-61816c8c2ebd,cb08c7e6-26b6-41ce-bdbd-c28ae9ec6040,Bubbakoo's Burritos,Melbourne,3216226950,new_lead,prospect,0,34b29576-7b19-e5b2-6601-698e635f41f2,14d88dab-bd0c-4dc8-9967-f585d8d8008b
merge,AUTO,same phone + similar name,Cafe Margaux Restaurant,Cocoa,321-639-8343,new_lead,prospect,0,96ae20dc-f065-6a45-ec6b-52d420c45a98,86120d94-05ba-4c23-9306-1d868e20e150,Cafe Margaux,Cocoa,321-639-8343,new_lead,prospect,0,bd0e6411-1a60-860f-2a5e-549984628dc2,5d694d02-2024-472f-a0a1-99b4ae01aef7
merge,AUTO,same phone + similar name,Bella Luna Restaurant,Melbourne,321-254-4455,new_lead,prospect,0,9890dd5a-9beb-ad61-6db8-52d41fd84dc2,ae02f081-5005-4f8c-8266-1503357e67af,Bella Luna Restaurant & Pizza,Melbourne,3212544455,new_lead,prospect,0,a290f48f-f0a7-ee25-8bbb-698e63c631f5,8c056820-3685-4fec-890f-12516705397d
merge,AUTO,same phone + similar name,Tropical Living Club,Merritt Island,321-452-7644,new_lead,prospect,0,574b0b4a-b313-b2d8-e383-52d41ee3e93b,71b92d68-6d18-4b60-b06d-bd1f808299ca,Tropical Living,Merritt Island,3214527644,new_lead,prospect,0,c3bdb51e-0d2b-a85a-d161-698e636cda61,02e95994-02a3-4f6c-ad4f-f3c3246e36d6
merge,AUTO,same phone + similar name,Bunky's Raw Bar & Brewery.,Melbourne,(321) 777-2526,new_lead,prospect,0,95fd008f-ff4f-a918-c224-68700a289b25,6a9c6e94-f363-4458-b78f-2c311e3b23bd,Bunky's Raw Bar & Grill,Indialantic,3217772526,new_lead,prospect,0,d6de57fa-2728-bb43-3bad-698e63011b98,7c17f1c5-2cce-4f9f-b613-ab3814a7abe9
merge,AUTO,same phone + similar name,Bunky's Raw Bar,Satellite Beach,321-777-2526,new_lead,prospect,0,b7cc97a9-2649-8f3f-415f-5c61278d041f,f4f1e380-b579-4b34-b769-5c0beaed2e0b,Bunky's Raw Bar & Grill,Indialantic,3217772526,new_lead,prospect,0,d6de57fa-2728-bb43-3bad-698e63011b98,7c17f1c5-2cce-4f9f-b613-ab3814a7abe9
merge,AUTO,same phone + same contact,Bunky's Seafood Grille & Raw,Indialantic,321-777-2526,new_lead,prospect,0,76e38641-6099-cf63-3421-52d41ff05778,90ccc665-25c6-4f81-b6c8-5b8b7e8f46e9,Bunky's Raw Bar & Grill,Indialantic,3217772526,new_lead,prospect,0,d6de57fa-2728-bb43-3bad-698e63011b98,7c17f1c5-2cce-4f9f-b613-ab3814a7abe9
merge,AUTO,same phone + similar name,Bunky's Raw Bar,Satellite Beach,321-777-2526,new_lead,prospect,0,b7cc97a9-2649-8f3f-415f-5c61278d041f,f4f1e380-b579-4b34-b769-5c0beaed2e0b,Bunky's Raw Bar & Brewery.,Melbourne,(321) 777-2526,new_lead,prospect,0,95fd008f-ff4f-a918-c224-68700a289b25,6a9c6e94-f363-4458-b78f-2c311e3b23bd
merge,AUTO,same phone + same contact,Bunky's Seafood Grille & Raw,Indialantic,321-777-2526,new_lead,prospect,0,76e38641-6099-cf63-3421-52d41ff05778,90ccc665-25c6-4f81-b6c8-5b8b7e8f46e9,Bunky's Raw Bar,Satellite Beach,321-777-2526,new_lead,prospect,0,b7cc97a9-2649-8f3f-415f-5c61278d041f,f4f1e380-b579-4b34-b769-5c0beaed2e0b
merge,AUTO,same phone + similar name,Bunky's Seafood Grille & Raw,Indialantic,321-777-2526,new_lead,prospect,0,76e38641-6099-cf63-3421-52d41ff05778,90ccc665-25c6-4f81-b6c8-5b8b7e8f46e9,Bunky's Seafood Grille,Indialantic,321-777-2526,qualified,prospect,0,de4e3dc1-fe3e-f9ff-f55b-5614142d2def,64e8f686-1ad9-463d-b1c7-604716e92702
merge,AUTO,same phone + similar name,Cibelli's Pizza,Satellite Beach,321-777-3339,new_lead,prospect,0,671298e3-808b-0612-5ce8-55f9a333eeeb,654748e5-4b36-4c27-939b-2ae19296d1c8,Cibelli's Pizza Republic,Satellite Beach,3217773339,new_lead,prospect,0,18480b8e-c6db-b03d-6348-698e63012230,f35f1554-f2a8-4ffc-8416-619a5a84fe25
merge,AUTO,same phone + similar name,Heidelberg Restaurant,Cocoa Beach,321-783-6806,new_lead,prospect,0,354c1c3e-967d-1203-50b4-52d41cf6e01b,eb71dbc8-177e-44f4-90e1-a6feaf8efb20,Heidelberg Restaurant Cocoa,Cocoa Beach,3217836806,new_lead,prospect,0,442005f3-86ef-d448-fbd3-698e621690b2,dcecc468-e94c-4d38-ad51-3263efd66ea7
